Time(ms),HallSensor,PhotoSensor
7115,0,1
7126,0,1
7137,0,0
7147,0,0
7157,0,0
7168,0,1
7178,0,1
7188,0,1
7199,0,1
7209,0,0
7220,0,0
7230,0,0
7240,0,1
7250,0,1
7262,0,1
7272,0,1
7282,0,0
7292,0,0
7303,1,0
7313,1,1
7324,1,1
7334,1,1
7345,1,1
7355,1,0
7365,1,0
7375,1,0
7387,1,1
7397,1,1
7407,1,1
7417,1,1
7428,1,0
7438,1,0
7449,1,0
7459,1,1
7470,1,1
7480,1,1
7490,1,1
7500,1,0
7512,1,0
7522,0,0
7532,0,1
7542,0,1
7553,0,1
7563,0,1
7574,0,0
7584,0,0
7595,0,0
7605,0,1
7615,0,1
7625,0,1
7636,0,1
7647,0,0
7657,0,0
7667,0,0
7677,0,1
7688,0,1
7699,0,1
7709,0,1
7719,0,0
7730,0,0
7740,1,0
7750,1,1
7761,1,1
7772,1,1
7782,1,1
7792,1,0
7802,1,0
7813,1,0
7824,1,1
7834,1,1
7844,1,1
7855,1,1
7865,1,0
7875,1,0
7886,1,0
7897,1,1
7907,1,1
7917,1,1
7927,1,1
7938,1,0
7949,0,0
7959,0,0
7969,0,1
7980,0,1
7990,0,1
8000,0,1
8011,0,0
8022,0,0
8032,0,0
8042,0,0
8052,0,1
8062,0,1
8074,0,1
8084,0,0
8094,0,0
8104,0,0
8115,0,0
8125,0,1
8136,0,1
8146,0,1
8157,0,0
8167,0,0
8177,1,0
8187,1,0
8199,1,1
8209,1,1
8219,1,1
8229,1,0
8240,1,0
8250,1,0
8261,1,0
8271,1,1
8282,1,1
8292,1,1
8302,1,0
8312,1,0
8324,1,0
8334,1,0
8344,1,1
8354,1,1
8365,1,1
8375,1,1
8386,1,0
8396,1,0
8407,0,0
8417,0,1
8427,0,1
8437,0,1
8449,0,1
8459,0,0
8469,0,0
8479,0,0
8489,0,1
8500,0,1
8511,0,1
8521,0,1
8531,0,0
8542,0,0
8552,0,0
8562,0,1
8573,0,1
8584,0,1
8594,0,1
8604,0,0
8614,0,0
8625,1,0
8636,1,1
8646,1,1
8656,1,1
8667,1,1
8677,1,0
8687,1,0
8698,1,0
8709,1,1
8719,1,1
8729,1,1
8739,1,1
8750,1,0
8761,1,0
8771,1,0
8781,1,0
8792,1,1
8802,1,1
8812,1,1
8823,1,0
8834,1,0
8844,0,0
8854,0,0
8864,0,1
8875,0,1
8886,0,1
8896,0,0
8906,0,0
8916,0,0
8927,0,0
8937,0,1
8948,0,1
8958,0,1
8969,0,1
8979,0,0
8989,0,0
8999,0,0
9011,0,1
9021,0,1
9031,0,1
9041,0,1
9052,0,0
9062,0,0
9073,1,0
9083,1,1
9094,1,1
9104,1,1
9114,1,1
9124,1,0
9136,1,0
9146,1,0
9156,1,1
9166,1,1
9177,1,1
9187,1,1
9198,1,0
9208,1,0
9219,1,0
9229,1,0
9239,1,1
9249,1,1
9261,1,1
9271,1,0
9281,0,0
9291,0,0
9302,0,0
9312,0,1
9323,0,1
9333,0,1
9344,0,0
9354,0,0
9364,0,0
9374,0,0
9385,0,1
9396,0,1
9406,0,1
9416,0,1
9426,0,0
9437,0,0
9448,0,0
9458,0,1
9468,0,1
9479,0,1
9489,0,1
9499,0,0
9510,0,0
9521,1,0
9531,1,1
9541,1,1
9551,1,1
9562,1,1
9573,1,0
9583,1,0
9593,1,0
9604,1,0
9614,1,1
9624,1,1
9635,1,1
9646,1,0
9656,1,0
9666,1,0
9676,1,0
9687,1,1
9698,1,1
9708,1,1
9718,1,0
9729,1,0
9739,1,0
9749,0,0
9760,0,1
9771,0,1
9781,0,1
9791,0,1
9801,0,0
9811,0,0
9823,0,0
9833,0,1
9843,0,1
9853,0,1
9864,0,1
9874,0,0
9885,0,0
9895,0,0
9906,0,1
9916,0,1
9926,0,1
9936,0,1
9948,0,0
9958,0,0
9968,1,0
9978,1,0
9989,1,1
9999,1,1
10010,1,1
10020,1,0
10031,1,0
10041,1,0
10051,1,0
10062,1,1
10073,1,1
10083,1,1
10093,1,1
10103,1,0
10115,1,0
10125,1,0
10135,1,1
10145,1,1
10157,1,1
10167,1,1
10177,1,0
10187,1,0
10198,0,0
10209,0,1
10219,0,1
10229,0,1
10240,0,1
10250,0,0
10261,0,0
10271,0,0
10281,0,0
10292,0,1
10302,0,1
10313,0,1
10323,0,0
10334,0,0
10344,0,0
10355,0,0
10365,0,1
10376,0,1
10386,0,1
10396,0,0
10407,0,0
10418,0,0
10428,1,0
10438,1,1
10448,1,1
10460,1,1
10470,1,1
10480,1,0
10490,1,0
10502,1,0
10512,1,1
10522,1,1
10532,1,1
10543,1,1
10554,1,0
10564,1,0
10574,1,0
10585,1,0
10595,1,1
10606,1,1
10616,1,1
10627,1,0
10637,1,0
10647,0,0
10658,0,0
10669,0,1
10679,0,1
10689,0,1
10700,0,1
10711,0,0
10721,0,0
10731,0,0
10741,0,1
10753,0,1
10763,0,1
10773,0,1
10783,0,0
10793,0,0
10805,0,0
10815,0,1
10825,0,1
10835,0,1
10847,0,1
10857,0,0
10867,0,0
10877,1,0
10888,1,0
10899,1,1
10909,1,1
10919,1,1
10930,1,0
10940,1,0
10951,1,0
10961,1,0
10972,1,1
10982,1,1
10992,1,1
11003,1,1
11014,1,0
11024,1,0
11034,1,0
11045,1,1
11056,1,1
11066,1,1
11076,1,1
11086,1,0
11098,0,0
11108,0,0
11118,0,0
11128,0,1
11139,0,1
11150,0,1
11160,0,0
11170,0,0
11181,0,0
11192,0,0
11202,0,1
11212,0,1
11223,0,1
11233,0,1
11244,0,0
11254,0,0
11265,0,0
11275,0,1
11285,0,1
11296,0,1
11307,0,1
11317,0,0
11327,0,0
11337,1,0
11348,1,0
11359,1,1
11369,1,1
11379,1,1
11390,1,0
11401,1,0
11411,1,0
11421,1,0
11431,1,1
11443,1,1
11453,1,1
11463,1,1
11473,1,0
11484,1,0
11495,1,0
11505,1,1
11515,1,1
11526,1,1
11537,1,1
11547,1,0
11557,0,0
11568,0,0
11578,0,0
11589,0,1
11599,0,1
11610,0,1
11620,0,0
11630,0,0
11641,0,0
11652,0,0
11662,0,1
11672,0,1
11682,0,1
11694,0,1
11704,0,0
11714,0,0
11724,0,0
11736,0,1
11746,0,1
11756,0,1
11766,0,1
11777,0,0
11788,0,0
11798,1,0
11808,1,0
11819,1,1
11829,1,1
11840,1,1
11850,1,0
11860,1,0
11871,1,0
11882,1,0
11892,1,1
11902,1,1
11913,1,1
11923,1,1
11934,1,0
11944,1,0
11955,1,0
11965,1,1
11975,1,1
11986,1,1
11997,1,1
12007,1,0
12017,0,0
12027,0,0
12039,0,0
12049,0,1
12059,0,1
12069,0,1
12081,0,1
12091,0,0
12101,0,0
12111,0,0
12122,0,1
12133,0,1
12143,0,1
12153,0,1
12164,0,0
12174,0,0
12185,0,0
12195,0,0
12206,0,1
12216,0,1
12227,0,1
12237,0,0
12248,0,0
12258,0,0
12268,1,0
12279,1,1
12290,1,1
12300,1,1
12310,1,1
12320,1,0
12332,1,0
12342,1,0
12352,1,1
12362,1,1
12374,1,1
12384,1,1
12394,1,0
12404,1,0
12414,1,0
12426,1,0
12436,1,1
12446,1,1
12456,1,1
12467,1,1
12478,1,0
12488,1,0
12498,0,0
12509,0,1
12519,0,1
12530,0,1
12540,0,1
12551,0,0
12561,0,0
12572,0,0
12582,0,0
12593,0,1
12603,0,1
12613,0,1
12624,0,0
12635,0,0
12645,0,0
12655,0,0
12665,0,1
12677,0,1
12687,0,1
12697,0,1
12707,0,0
12719,0,0
12729,1,0
12739,1,0
12749,1,1
12760,1,1
12771,1,1
12781,1,0
12791,1,0
12802,1,0
12812,1,0
12823,1,1
12833,1,1
12844,1,1
12854,1,1
12865,1,0
12875,1,0
12886,1,0
12896,1,0
12906,1,1
12917,1,1
12928,1,1
12938,1,0
12948,1,0
12958,1,0
12969,0,0
12980,0,1
12990,0,1
13000,0,1
13010,0,1
13022,0,0
13032,0,0
13042,0,0
13052,0,1
13064,0,1
13074,0,1
13084,0,1
13094,0,0
13105,0,0
13116,0,0
13126,0,0
13136,0,1
13147,0,1
13157,0,1
13168,0,1
13178,0,0
13189,0,0
13199,1,0
13210,1,1
13220,1,1
13231,1,1
13241,1,1
13251,1,0
13262,1,0
13273,1,0
13283,1,0
13293,1,1
13303,1,1
13315,1,1
13325,1,1
13335,1,0
13345,1,0
13357,1,0
13367,1,1
13377,1,1
13387,1,1
13398,1,1
13409,1,0
13419,1,0
13429,0,0
13440,0,0
13450,0,1
13461,0,1
13471,0,1
13481,0,1
13492,0,0
13502,0,0
13513,0,0
13523,0,1
13534,0,1
13544,0,1
13555,0,1
13565,0,0
13576,0,0
13586,0,0
13596,0,0
13607,0,1
13618,0,1
13628,0,1
13638,0,1
13648,0,0
13660,0,0
13670,1,0
13680,1,0
13690,1,1
13702,1,1
13712,1,1
13722,1,0
13732,1,0
13743,1,0
13754,1,0
13764,1,1
13774,1,1
13785,1,1
13795,1,1
13806,1,0
13816,1,0
13827,1,0
13837,1,0
13848,1,1
13858,1,1
13869,1,1
13879,1,0
13889,1,0
13900,1,0
13911,0,0
13921,0,1
13931,0,1
13941,0,1
13953,0,1
13963,0,0
13973,0,0
13983,0,0
13993,0,0
14005,0,1
14015,0,1
14025,0,1
14035,0,1
14047,0,0
14057,0,0
14067,0,0
14077,0,1
14088,0,1
14099,0,1
14109,0,1
14119,0,0
14130,0,0
14140,1,0
14151,1,0
14161,1,1
14172,1,1
14182,1,1
14193,1,1
14203,1,0
14214,1,0
14224,1,0
14234,1,1
14245,1,1
14256,1,1
14266,1,1
14276,1,0
14286,1,0
14298,1,0
14308,1,0
14318,1,1
14328,1,1
14340,1,1
14350,1,1
14360,1,0
14370,0,0
14381,0,0
14392,0,0
14402,0,1
14412,0,1
14423,0,1
14433,0,1
14444,0,0
14454,0,0
14465,0,0
14475,0,1
14485,0,1
14496,0,1
14507,0,1
14517,0,0
14527,0,0
14538,0,0
14548,0,0
14559,0,1
14569,0,1
14579,0,1
14590,0,1
14601,0,0
14611,0,0
14621,1,0
14631,1,0
14643,1,1
14653,1,1
14663,1,1
14673,1,0
14685,1,0
14695,1,0
14705,1,0
14715,1,1
14726,1,1
14737,1,1
14747,1,1
14757,1,0
14768,1,0
14778,1,0
14789,1,0
14799,1,1
14810,1,1
14820,1,1
14830,1,1
14841,1,0
14852,1,0
14862,0,0
14872,0,1
14883,0,1
14894,0,1
14904,0,1
14914,0,0
14924,0,0
14936,0,0
14946,0,0
14956,0,1
14966,0,1
14977,0,1
14988,0,1
14998,0,0
15008,0,0
15019,0,0
15030,0,0
15040,0,1
15050,0,1
15060,0,1
15071,0,1
15082,0,0
15092,0,0
15102,1,0
15113,1,1
15123,1,1
15134,1,1
15144,1,1
15155,1,0
15165,1,0
15176,1,0
15186,1,0
15197,1,1
15207,1,1
15217,1,1
15228,1,1
15239,1,0
15249,1,0
15259,1,0
15269,1,0
15281,1,1
15291,1,1
15301,1,1
15311,1,1
15323,1,0
15333,1,0
15343,0,0
15353,0,0
15364,0,1
15375,0,1
15385,0,1
15395,0,0
15406,0,0
15416,0,0
15427,0,0
15437,0,1
15448,0,1
15458,0,1
15469,0,1
15479,0,0
15490,0,0
15500,0,0
15510,0,0
15521,0,1
15532,0,1
15542,0,1
15552,0,1
15562,0,0
15574,0,0
15584,1,0
15594,1,0
15604,1,1
15616,1,1
15626,1,1
15636,1,0
15646,1,0
15656,1,0
15668,1,0
15678,1,1
15688,1,1
15698,1,1
15709,1,1
15720,1,0
15730,1,0
15740,1,0
15751,1,0
15761,1,1
15772,1,1
15782,1,1
15793,1,1
15803,1,0
15814,0,0
15824,0,0
15835,0,0
15845,0,1
15855,0,1
15866,0,1
15877,0,1
15887,0,0
15897,0,0
15907,0,0
15919,0,0
15929,0,1
15939,0,1
15949,0,1
15961,0,0
15971,0,0
15981,0,0
15991,0,0
16002,0,1
16013,0,1
16023,0,1
16033,0,1
16044,0,0
16054,0,0
16065,0,0
16075,1,0
16086,1,1
16096,1,1
16107,1,1
16117,1,1
16128,1,0
16138,1,0
16148,1,0
16159,1,0
16169,1,1
16180,1,1
16190,1,1
16200,1,1
16211,1,0
16222,1,0
16232,1,0
16242,1,0
16252,1,1
16264,1,1
16274,1,1
16284,1,1
16294,1,0
16306,1,0
16316,0,0
16326,0,1
16336,0,1
16347,0,1
16358,0,1
16368,0,0
16378,0,0
16389,0,0
16399,0,0
16410,0,1
16420,0,1
16431,0,1
16441,0,1
16452,0,0
16462,0,0
16473,0,0
16483,0,0
16493,0,1
16504,0,1
16515,0,1
16525,0,1
16535,0,0
16545,0,0
16557,1,0
16567,1,0
16577,1,1
16587,1,1
16598,1,1
16609,1,1
16619,1,0
16629,1,0
16640,1,0
16651,1,0
16661,1,1
16671,1,1
16681,1,1
16692,1,1
16703,1,0
16713,1,0
16723,1,0
16734,1,1
16744,1,1
16755,1,1
16765,1,1
16776,1,0
16786,1,0
16797,1,0
16807,0,0
16818,0,1
16828,0,1
16838,0,1
16849,0,1
16860,0,0
16870,0,0
16880,0,0
16890,0,0
16902,0,1
16912,0,1
16922,0,1
16932,0,1
16943,0,0
16954,0,0
16964,0,0
16974,0,0
16985,0,1
16996,0,1
17006,0,1
17016,0,1
17027,0,0
17037,0,0
17048,1,0
17058,1,0
17069,1,1
17079,1,1
17089,1,1
17100,1,1
17111,1,0
17121,1,0
17131,1,0
17142,1,0
17153,1,1
17163,1,1
17173,1,1
17183,1,1
17195,1,0
17205,1,0
17215,1,0
17225,1,0
17235,1,1
17247,1,1
17257,1,1
17267,1,1
17277,1,0
17289,1,0
17299,0,0
17309,0,1
17319,0,1
17330,0,1
17341,0,1
17351,0,0
17361,0,0
17372,0,0
17382,0,0
17393,0,1
17403,0,1
17414,0,1
17424,0,1
17434,0,0
17445,0,0
17456,0,0
17466,0,0
17476,0,1
17487,0,1
17498,0,1
17508,0,1
17518,0,0
17528,0,0
17540,0,0
17550,1,0
17560,1,1
17570,1,1
17581,1,1
17592,1,1
17602,1,0
17612,1,0
17623,1,0
17634,1,0
17644,1,1
17654,1,1
17665,1,1
17675,1,1
17686,1,0
17696,1,0
17707,1,0
17717,1,0
17727,1,1
17738,1,1
17748,1,1
17759,1,1
17769,1,0
17780,0,0
17790,0,0
17801,0,0
17811,0,1
17821,0,1
17832,0,1
17843,0,1
17853,0,0
17863,0,0
17873,0,0
17885,0,0
17895,0,1
17905,0,1
17915,0,1
17926,0,1
17937,0,0
17947,0,0
17957,0,0
17968,0,0
17979,0,1
17989,0,1
17999,0,1
18010,0,1
18020,0,0
18031,0,0
18041,1,0
18052,1,0
18062,1,1
18072,1,1
18083,1,1
18094,1,1
18104,1,0
18114,1,0
18125,1,0
18136,1,0
18146,1,1
18156,1,1
18166,1,1
18178,1,1
18188,1,0
18198,1,0
18208,1,0
18219,1,0
18230,1,1
18240,1,1
18250,1,1
18260,1,1
18272,1,0
18282,1,0
18292,0,0
18302,0,0
18313,0,1
18324,0,1
18334,0,1
18344,0,1
18355,0,0
18365,0,0
18376,0,0
18386,0,0
18397,0,1
18407,0,1
18417,0,1
18428,0,1
18439,0,0
18449,0,0
18459,0,0
18470,0,0
18481,0,1
18491,0,1
18501,0,1
18511,0,1
18523,0,0
18533,0,0
18543,1,0
18553,1,0
18564,1,1
18575,1,1
18585,1,1
18595,1,1
18606,1,0
18617,1,0
18627,1,0
18637,1,0
18648,1,1
18658,1,1
18669,1,1
18679,1,1
18690,1,0
18700,1,0
18710,1,0
18721,1,0
18732,1,1
18742,1,1
18752,1,1
18763,1,1
18774,1,0
18784,1,0
18794,0,0
18804,0,0
18816,0,1
18826,0,1
18836,0,1
18846,0,1
18856,0,0
18868,0,0
18878,0,0
18888,0,0
18898,0,1
18910,0,1
18920,0,1
18930,0,1
18940,0,0
18951,0,0
18962,0,0
18972,0,0
18982,0,1
18993,0,1
19003,0,1
19014,0,1
19024,0,0
19035,0,0
19045,1,0
19056,1,0
19066,1,1
19077,1,1
19087,1,1
19097,1,1
19108,1,0
19119,1,0
19129,1,0
19139,1,0
19149,1,1
19161,1,1
19171,1,1
19181,1,1
19191,1,0
19203,1,0
19213,1,0
19223,1,0
19233,1,1
19244,1,1
19255,1,1
19265,1,1
19275,1,0
19286,0,0
19296,0,0
19307,0,0
19317,0,1
19328,0,1
19338,0,1
19348,0,1
19359,0,0
19369,0,0
19380,0,0
19390,0,0
19401,0,1
19411,0,1
19422,0,1
19432,0,1
19442,0,0
19453,0,0
19464,0,0
19474,0,0
19484,0,1
19494,0,1
19506,0,1
19516,0,1
19526,0,0
19536,0,0
19548,0,0
19558,1,0
19568,1,1
19578,1,1
19589,1,1
19600,1,1
19610,1,0
19620,1,0
19631,1,0
19641,1,0
19652,1,1
19662,1,1
19673,1,1
19683,1,1
19694,1,0
19704,1,0
19715,1,0
19725,1,0
19735,1,1
19746,1,1
19757,1,1
19767,1,1
19777,1,1
19787,1,0
19799,1,0
19809,0,0
19819,0,0
19829,0,1
19840,0,1
19851,0,1
19861,0,1
19871,0,0
19881,0,0
19893,0,0
19903,0,0
19913,0,1
19923,0,1
19934,0,1
19945,0,1
19955,0,0
19965,0,0
19976,0,0
19986,0,0
19997,0,1
20007,0,1
20018,0,1
20028,0,1
20039,0,0
20049,0,0
20060,1,0
20070,1,0
20080,1,1
20091,1,1
20102,1,1
20112,1,1
20122,1,0
20132,1,0
20144,1,0
20154,1,0
20164,1,1
20174,1,1
20186,1,1
20196,1,1
20206,1,0
20216,1,0
20227,1,0
20238,1,0
20248,1,1
20258,1,1
20269,1,1
20279,1,1
20290,1,0
20300,1,0
20311,1,0
20321,0,0
20332,0,0
20342,0,1
20353,0,1
20363,0,1
20373,0,1
20384,0,0
20395,0,0
20405,0,0
20415,0,0
20425,0,1
20436,0,1
20447,0,1
20457,0,1
20467,0,0
20477,0,0
20489,0,0
20499,0,0
20509,0,1
20519,0,1
20531,0,1
20541,0,1
20551,0,0
20561,0,0
20572,0,0
20583,1,0
20593,1,1
20603,1,1
20614,1,1
20624,1,1
20635,1,0
20645,1,0
20656,1,0
20666,1,0
20677,1,1
20687,1,1
20698,1,1
20708,1,1
20718,1,0
20729,1,0
20740,1,0
20750,1,0
20760,1,0
20770,1,1
20782,1,1
20792,1,1
20802,1,1
20812,1,0
20824,0,0
20834,0,0
20844,0,0
20854,0,1
20865,0,1
20876,0,1
20886,0,1
20896,0,0
20907,0,0
20917,0,0
20928,0,0
20938,0,1
